record_id,annotated,data_set
6035,True,psychedelic_study_250_20240423_113435.jsonl
6041,False,
6040,True,psychedelic_study_40_20240620_145100.jsonl
5697,True,psychedelic_study_100_20240418.jsonl
6121,True,psychedelic_study_250_20240423_113437.jsonl
6103,True,psychedelic_study_40_20240523_195805.jsonl
5698,True,psychedelic_study_250_20240423_113437.jsonl
6494,True,psychedelic_study_250_20240523_195806.jsonl
6023,False,
716,False,
6602,True,psychedelic_study_250_20240423_113436.jsonl
6581,True,psychedelic_study_250_20240523_195806.jsonl
131,True,psychedelic_study_250_20240523_195806.jsonl
6060,True,psychedelic_study_250_20240423_113435.jsonl
6043,True,psychedelic_study_40_20240620_145100.jsonl
9392,False,
5695,True,psychedelic_study_100_20240418.jsonl
5688,True,psychedelic_study_250_20240730_095458.jsonl
5689,False,
8711,True,psychedelic_study_250_20240423_113435.jsonl
1829,True,psychedelic_study_95_20240423_113434.jsonl
6170,False,
9257,True,psychedelic_study_250_20240730_095458.jsonl
6176,True,psychedelic_study_250_20240423_113435.jsonl
6047,True,psychedelic_study_250_20240730_095458.jsonl
7002,True,psychedelic_study_250_20240423_113436.jsonl
4023,False,
3799,True,psychedelic_study_250_20240423_113437.jsonl
8114,True,psychedelic_study_40_20240620_145100.jsonl
3172,False,
6057,False,
3178,True,psychedelic_study_95_20240423_113434.jsonl
3928,True,psychedelic_study_250_20240423_113437.jsonl
8344,True,psychedelic_study_250_20240423_113435.jsonl
7463,False,
8808,True,psychedelic_study_40_20240620_145100.jsonl
6134,False,
4968,True,psychedelic_study_100_20240418.jsonl
6344,False,
956,False,
3176,True,psychedelic_study_250_20240423_113435.jsonl
7521,True,psychedelic_study_250_20240423_113436.jsonl
3179,False,
165,True,psychedelic_study_250_20240423_113437.jsonl
6241,False,
3180,False,
6195,True,psychedelic_study_250_20240423_113437.jsonl
3174,False,
697,False,
6475,False,
1267,False,
3192,True,psychedelic_study_250_20240423_113437.jsonl
5872,False,
1749,True,psychedelic_study_250_20240423_113437.jsonl
4823,False,
6120,False,
6011,True,psychedelic_study_250_20240423_113435.jsonl
163,True,psychedelic_study_250_20240523_195806.jsonl
3240,False,
4509,False,
917,False,
3238,True,psychedelic_study_250_20240423_113437.jsonl
912,False,
6010,True,psychedelic_study_250_20240423_113436.jsonl
1866,True,psychedelic_study_50_20240418.jsonl
7156,True,psychedelic_study_250_20240523_195806.jsonl
7726,False,
161,True,psychedelic_study_250_20240730_095458.jsonl
6296,True,psychedelic_study_250_20240523_195806.jsonl
3580,True,psychedelic_study_250_20240423_113435.jsonl
8089,True,psychedelic_study_250_20240423_113437.jsonl
143,False,
151,True,psychedelic_study_250_20240423_113437.jsonl
1266,False,
4658,True,psychedelic_study_100_20240411.jsonl
3059,False,
1263,False,
8795,True,psychedelic_study_250_20240730_095458.jsonl
203,False,
3060,True,psychedelic_study_250_20240423_113437.jsonl
146,False,
56,True,psychedelic_study_95_20240423_113434.jsonl
2406,True,psychedelic_study_250_20240423_113435.jsonl
7484,True,psychedelic_study_250_20240730_095458.jsonl
5595,False,
6163,True,psychedelic_study_250_20240423_113435.jsonl
5593,False,
4885,True,psychedelic_study_250_20240423_113437.jsonl
3061,False,
6229,False,
6292,True,psychedelic_study_250_20240423_113437.jsonl
7727,False,
3177,False,
7720,True,psychedelic_study_250_20240523_195806.jsonl
6232,True,psychedelic_study_250_20240423_113437.jsonl
8923,True,psychedelic_study_250_20240423_113437.jsonl
3195,False,
2864,True,psychedelic_study_100_20240411.jsonl
6116,True,psychedelic_study_250_20240423_113437.jsonl
6243,False,
9435,False,
6239,True,psychedelic_study_250_20240423_113437.jsonl
7525,True,psychedelic_study_250_20240423_113436.jsonl
2404,False,
6288,True,psychedelic_study_250_20240523_195806.jsonl
6097,False,
3189,True,psychedelic_study_100_20240418.jsonl
6114,False,
6193,False,
1771,True,psychedelic_study_250_20240523_195806.jsonl
6231,True,psychedelic_study_250_20240730_095458.jsonl
9436,True,psychedelic_study_250_20240523_195806.jsonl
2766,False,
6144,False,
155,True,psychedelic_study_250_20240423_113435.jsonl
145,True,psychedelic_study_250_20240423_113435.jsonl
2397,True,psychedelic_study_250_20240423_113435.jsonl
636,False,
1884,True,psychedelic_study_250_20240730_095458.jsonl
2388,False,
641,False,
4019,True,psychedelic_study_95_20240423_113434.jsonl
160,False,
2426,True,psychedelic_study_250_20240730_095458.jsonl
1819,False,
4508,True,psychedelic_study_250_20240730_095458.jsonl
634,False,
7719,True,psychedelic_study_100_20240411.jsonl
6285,False,
2393,True,psychedelic_study_250_20240523_195806.jsonl
638,True,psychedelic_study_250_20240523_195806.jsonl
6101,False,
164,True,psychedelic_study_250_20240730_095458.jsonl
2256,False,
6244,True,psychedelic_study_250_20240423_113437.jsonl
2257,True,psychedelic_study_250_20240523_195806.jsonl
5935,False,
2389,True,psychedelic_study_95_20240423_113434.jsonl
9486,False,
2421,False,
2410,True,psychedelic_study_250_20240523_195806.jsonl
137,False,
2408,True,psychedelic_study_250_20240730_095458.jsonl
2525,True,psychedelic_study_250_20240523_195806.jsonl
477,True,psychedelic_study_250_20240523_195806.jsonl
1731,True,psychedelic_study_250_20240730_095458.jsonl
2916,False,
5849,False,
1166,True,psychedelic_study_250_20240523_195806.jsonl
2384,True,psychedelic_study_250_20240523_195806.jsonl
2409,False,
5919,True,psychedelic_study_250_20240730_095458.jsonl
2043,False,
152,False,
2423,True,psychedelic_study_100_20240418.jsonl
695,True,psychedelic_study_95_20240423_113434.jsonl
5918,True,psychedelic_study_250_20240423_113437.jsonl
6148,True,psychedelic_study_250_20240730_095458.jsonl
2405,False,
2407,False,
4729,True,psychedelic_study_250_20240730_095458.jsonl
9484,True,psychedelic_study_250_20240730_095458.jsonl
2414,False,
53,True,psychedelic_study_250_20240423_113435.jsonl
2387,False,
2398,True,psychedelic_study_250_20240730_095458.jsonl
8051,True,psychedelic_study_250_20240423_113437.jsonl
2395,True,psychedelic_study_250_20240730_095458.jsonl
8153,True,psychedelic_study_250_20240423_113435.jsonl
6066,False,
2392,False,
2377,False,
6001,True,psychedelic_study_95_20240423_113434.jsonl
2427,False,
2380,True,psychedelic_study_250_20240423_113437.jsonl
5475,False,
2422,True,psychedelic_study_95_20240423_113434.jsonl
4976,False,
7466,True,psychedelic_study_100_20240411.jsonl
2386,True,psychedelic_study_250_20240523_195806.jsonl
2382,True,psychedelic_study_250_20240423_113436.jsonl
2417,False,
2381,True,psychedelic_study_250_20240523_195806.jsonl
2390,True,psychedelic_study_100_20240418.jsonl
8836,True,psychedelic_study_50_20240418.jsonl
7943,True,psychedelic_study_250_20240423_113437.jsonl
2419,True,psychedelic_study_250_20240423_113437.jsonl
3704,True,psychedelic_study_250_20240423_113436.jsonl
9572,True,psychedelic_study_95_20240423_113434.jsonl
6080,True,psychedelic_study_250_20240423_113435.jsonl
9573,True,psychedelic_study_250_20240730_095458.jsonl
5920,False,
4730,False,
3260,True,psychedelic_study_250_20240423_113435.jsonl
7940,False,
2255,False,
8380,False,
4688,True,psychedelic_study_250_20240423_113437.jsonl
2535,True,psychedelic_study_250_20240423_113435.jsonl
6067,False,
9339,True,psychedelic_study_95_20240423_113434.jsonl
3147,True,psychedelic_study_250_20240730_095458.jsonl
4014,True,psychedelic_study_250_20240423_113435.jsonl
1964,True,psychedelic_study_250_20240423_113436.jsonl
6899,False,
1963,True,psychedelic_study_250_20240423_113435.jsonl
9182,True,psychedelic_study_250_20240730_095458.jsonl
2536,True,psychedelic_study_250_20240423_113435.jsonl
6902,False,
2112,True,psychedelic_study_100_20240411.jsonl
4570,False,
777,True,psychedelic_study_40_20240523_195805.jsonl
2650,False,
9571,False,
3791,False,
6903,True,psychedelic_study_250_20240423_113437.jsonl
4949,True,psychedelic_study_250_20240523_195806.jsonl
8351,False,
4948,False,
3216,True,psychedelic_study_24_20240425_152801.jsonl
7130,True,psychedelic_study_250_20240523_195806.jsonl
8154,False,
5914,False,
5921,False,
5006,False,
1451,True,psychedelic_study_250_20240730_095458.jsonl
5173,True,psychedelic_study_250_20240423_113436.jsonl
58,False,
9588,False,
1228,True,psychedelic_study_250_20240423_113437.jsonl
2497,True,psychedelic_study_250_20240730_095458.jsonl
2539,True,psychedelic_study_250_20240423_113437.jsonl
1240,True,psychedelic_study_40_20240523_195805.jsonl
3819,False,
3822,False,
2939,False,
4307,True,psychedelic_study_100_20240418.jsonl
4025,True,psychedelic_study_250_20240523_195806.jsonl
2552,False,
6524,False,
2487,True,psychedelic_study_50_20240418.jsonl
2763,True,psychedelic_study_250_20240523_195806.jsonl
1913,True,psychedelic_study_250_20240423_113435.jsonl
2044,True,psychedelic_study_250_20240423_113435.jsonl
1239,False,
9232,True,psychedelic_study_250_20240523_195806.jsonl
135,True,psychedelic_study_24_20240425_152801.jsonl
1237,True,psychedelic_study_250_20240423_113437.jsonl
6212,False,
3903,True,psychedelic_study_250_20240523_195806.jsonl
4308,True,psychedelic_study_250_20240423_113435.jsonl
1694,True,psychedelic_study_250_20240730_095458.jsonl
530,False,
2113,True,psychedelic_study_250_20240423_113435.jsonl
816,False,
8052,True,psychedelic_study_250_20240730_095458.jsonl
7598,False,
5022,True,psychedelic_study_250_20240523_195806.jsonl
8062,True,psychedelic_study_250_20240730_095458.jsonl
1453,False,
2035,True,psychedelic_study_250_20240730_095458.jsonl
1755,False,
1437,True,psychedelic_study_250_20240423_113437.jsonl
127,True,psychedelic_study_100_20240418.jsonl
9175,True,psychedelic_study_40_20240523_195805.jsonl
3959,False,
153,True,psychedelic_study_50_20240418.jsonl
3001,False,
5513,False,
2383,True,psychedelic_study_250_20240423_113435.jsonl
1488,True,psychedelic_study_250_20240730_095458.jsonl
2401,False,
2385,True,psychedelic_study_250_20240730_095458.jsonl
2378,True,psychedelic_study_250_20240523_195806.jsonl
260,True,psychedelic_study_250_20240730_095458.jsonl
2425,True,psychedelic_study_24_20240425_152801.jsonl
2490,True,psychedelic_study_100_20240411.jsonl
2418,True,psychedelic_study_100_20240418.jsonl
3112,False,
7945,True,psychedelic_study_95_20240423_113434.jsonl
2420,True,psychedelic_study_50_20240418.jsonl
7396,True,psychedelic_study_250_20240523_195806.jsonl
7942,True,psychedelic_study_100_20240411.jsonl
9592,False,
1484,True,psychedelic_study_250_20240423_113435.jsonl
336,False,
2400,False,
352,True,psychedelic_study_250_20240423_113435.jsonl
9174,True,psychedelic_study_250_20240730_095458.jsonl
7898,False,
3173,False,
2299,True,psychedelic_study_40_20240620_145100.jsonl
338,True,psychedelic_study_250_20240523_195806.jsonl
6898,True,psychedelic_study_250_20240423_113437.jsonl
9277,True,psychedelic_study_250_20240730_095458.jsonl
6082,False,
305,True,psychedelic_study_40_20240523_195805.jsonl
4410,True,psychedelic_study_95_20240423_113434.jsonl
77,False,
1455,True,psychedelic_study_250_20240423_113437.jsonl
3398,False,
7302,False,
2399,False,
5446,False,
3792,False,
4921,True,psychedelic_study_250_20240523_195806.jsonl
1650,True,psychedelic_study_250_20240730_095458.jsonl
2805,False,
144,False,
1496,True,psychedelic_study_250_20240523_195806.jsonl
5834,True,psychedelic_study_24_20240425_152801.jsonl
5079,True,psychedelic_study_250_20240523_195806.jsonl
6108,True,psychedelic_study_250_20240423_113437.jsonl
2023,True,psychedelic_study_95_20240423_113434.jsonl
9575,False,
2605,True,psychedelic_study_50_20240418.jsonl
3925,False,
3817,False,
1871,True,psychedelic_study_250_20240423_113436.jsonl
1671,True,psychedelic_study_40_20240620_145100.jsonl
2915,True,psychedelic_study_250_20240730_095458.jsonl
5080,True,psychedelic_study_250_20240423_113435.jsonl
1497,True,psychedelic_study_250_20240423_113435.jsonl
6031,True,psychedelic_study_40_20240620_145100.jsonl
234,True,psychedelic_study_250_20240423_113435.jsonl
1456,True,psychedelic_study_250_20240423_113435.jsonl
7941,True,psychedelic_study_250_20240730_095458.jsonl
7900,True,psychedelic_study_250_20240523_195806.jsonl
4421,False,
6078,False,
6403,True,psychedelic_study_95_20240423_113434.jsonl
7403,False,
8749,True,psychedelic_study_250_20240423_113437.jsonl
8417,True,psychedelic_study_250_20240423_113435.jsonl
4420,True,psychedelic_study_250_20240730_095458.jsonl
8481,True,psychedelic_study_250_20240730_095458.jsonl
1537,True,psychedelic_study_100_20240418.jsonl
6901,True,psychedelic_study_250_20240423_113437.jsonl
1737,False,
7077,True,psychedelic_study_250_20240423_113437.jsonl
8982,True,psychedelic_study_40_20240620_145100.jsonl
3148,True,psychedelic_study_250_20240423_113435.jsonl
4784,False,
6236,False,
4179,False,
1238,True,psychedelic_study_250_20240730_095458.jsonl
7980,True,psychedelic_study_100_20240418.jsonl
3000,True,psychedelic_study_250_20240423_113437.jsonl
4841,True,psychedelic_study_250_20240423_113437.jsonl
6361,True,psychedelic_study_50_20240418.jsonl
6469,True,psychedelic_study_250_20240423_113435.jsonl
8989,False,
1807,True,psychedelic_study_250_20240523_195806.jsonl
405,False,
4112,False,
3063,True,psychedelic_study_250_20240423_113435.jsonl
1799,True,psychedelic_study_250_20240423_113435.jsonl
6789,False,
1196,False,
2820,True,psychedelic_study_100_20240411.jsonl
216,True,psychedelic_study_100_20240411.jsonl
8041,True,psychedelic_study_250_20240423_113437.jsonl
9416,False,
1806,True,psychedelic_study_250_20240423_113437.jsonl
7397,False,
7200,True,psychedelic_study_40_20240620_145100.jsonl
2556,True,psychedelic_study_95_20240423_113434.jsonl
4031,True,psychedelic_study_250_20240423_113437.jsonl
2813,False,
7402,True,psychedelic_study_250_20240523_195806.jsonl
1446,False,
2538,True,psychedelic_study_250_20240423_113436.jsonl
8713,True,psychedelic_study_250_20240523_195806.jsonl
5280,True,psychedelic_study_250_20240423_113437.jsonl
6204,False,
6584,False,
3057,False,
3758,True,psychedelic_study_250_20240730_095458.jsonl
5838,True,psychedelic_study_250_20240423_113435.jsonl
7519,True,psychedelic_study_100_20240418.jsonl
4252,True,psychedelic_study_100_20240411.jsonl
2999,True,psychedelic_study_250_20240523_195806.jsonl
3214,False,
319,True,psychedelic_study_250_20240423_113437.jsonl
7401,False,
2601,True,psychedelic_study_250_20240423_113435.jsonl
2049,False,
9594,False,
1510,False,
3305,False,
5967,False,
9173,True,psychedelic_study_100_20240418.jsonl
1418,True,psychedelic_study_250_20240423_113437.jsonl
9233,True,psychedelic_study_250_20240730_095458.jsonl
7497,False,
6456,True,psychedelic_study_250_20240730_095458.jsonl
5789,True,psychedelic_study_95_20240423_113434.jsonl
5286,True,psychedelic_study_250_20240523_195806.jsonl
7437,False,
5598,True,psychedelic_study_50_20240418.jsonl
3757,False,
4057,False,
3018,False,
7073,True,psychedelic_study_250_20240730_095458.jsonl
7946,True,psychedelic_study_100_20240411.jsonl
7465,False,
5930,True,psychedelic_study_100_20240411.jsonl
6447,False,
3598,True,psychedelic_study_40_20240523_195805.jsonl
6730,True,psychedelic_study_40_20240620_145100.jsonl
4241,False,
4364,False,
7074,True,psychedelic_study_100_20240411.jsonl
2542,False,
4798,True,psychedelic_study_50_20240418.jsonl
2114,False,
5395,False,
54,True,psychedelic_study_250_20240730_095458.jsonl
9520,True,psychedelic_study_250_20240523_195806.jsonl
4739,True,psychedelic_study_250_20240423_113437.jsonl
558,True,psychedelic_study_250_20240423_113437.jsonl
7580,False,
4523,True,psychedelic_study_250_20240523_195806.jsonl
5405,False,
2794,False,
5032,True,psychedelic_study_95_20240423_113434.jsonl
7253,False,
7976,False,
652,True,psychedelic_study_100_20240411.jsonl
3894,False,
889,True,psychedelic_study_250_20240423_113435.jsonl
772,False,
6357,True,psychedelic_study_24_20240425_152801.jsonl
3593,True,psychedelic_study_250_20240523_195806.jsonl
394,True,psychedelic_study_100_20240411.jsonl
7075,False,
9238,False,
9595,True,psychedelic_study_250_20240423_113435.jsonl
3909,True,psychedelic_study_250_20240423_113437.jsonl
9000,True,psychedelic_study_100_20240411.jsonl
3992,False,
1098,False,
497,True,psychedelic_study_250_20240423_113437.jsonl
5915,False,
9596,True,psychedelic_study_250_20240730_095458.jsonl
1430,False,
4165,True,psychedelic_study_250_20240730_095458.jsonl
7351,False,
1443,True,psychedelic_study_100_20240418.jsonl
9565,True,psychedelic_study_250_20240423_113435.jsonl
5001,True,psychedelic_study_250_20240730_095458.jsonl
6321,True,psychedelic_study_250_20240423_113435.jsonl
8987,True,psychedelic_study_100_20240411.jsonl
5023,False,
1447,True,psychedelic_study_250_20240423_113435.jsonl
2753,False,
2553,False,
211,False,
6072,True,psychedelic_study_250_20240730_095458.jsonl
8177,False,
6037,False,
5739,False,
5396,False,
9603,False,
4815,False,
1236,True,psychedelic_study_250_20240423_113435.jsonl
8180,True,psychedelic_study_250_20240523_195806.jsonl
5122,False,
2998,True,psychedelic_study_100_20240411.jsonl
7554,True,psychedelic_study_95_20240423_113434.jsonl
7012,False,
809,True,psychedelic_study_250_20240423_113437.jsonl
808,True,psychedelic_study_100_20240418.jsonl
5968,True,psychedelic_study_40_20240523_195805.jsonl
6106,False,
5515,True,psychedelic_study_250_20240423_113437.jsonl
5408,True,psychedelic_study_250_20240423_113435.jsonl
2762,False,
9179,True,psychedelic_study_250_20240523_195806.jsonl
3818,True,psychedelic_study_100_20240411.jsonl
5494,False,
8533,False,
1129,False,
8352,False,
5802,True,psychedelic_study_250_20240523_195806.jsonl
3257,True,psychedelic_study_250_20240423_113436.jsonl
3353,True,psychedelic_study_100_20240418.jsonl
5584,False,
4058,False,
8687,True,psychedelic_study_250_20240523_195806.jsonl
44,True,psychedelic_study_250_20240523_195806.jsonl
8087,True,psychedelic_study_100_20240418.jsonl
4424,True,psychedelic_study_100_20240411.jsonl
3594,False,
5898,True,psychedelic_study_250_20240423_113435.jsonl
734,True,psychedelic_study_250_20240423_113437.jsonl
979,False,
4117,False,
1389,True,psychedelic_study_250_20240523_195806.jsonl
9198,True,psychedelic_study_250_20240423_113436.jsonl
9307,False,
586,True,psychedelic_study_250_20240423_113435.jsonl
5568,True,psychedelic_study_250_20240423_113435.jsonl
5495,True,psychedelic_study_250_20240730_095458.jsonl
2719,True,psychedelic_study_250_20240423_113435.jsonl
884,True,psychedelic_study_250_20240523_195806.jsonl
72,True,psychedelic_study_250_20240523_195806.jsonl
9195,False,
5555,False,
7435,False,
6739,False,
2376,True,psychedelic_study_250_20240730_095458.jsonl
6421,True,psychedelic_study_250_20240523_195806.jsonl
6672,False,
2034,True,psychedelic_study_250_20240423_113437.jsonl
2825,False,
1522,False,
2379,False,
6383,True,psychedelic_study_250_20240730_095458.jsonl
6141,False,
1882,True,psychedelic_study_40_20240620_145100.jsonl
762,False,
5213,True,psychedelic_study_250_20240730_095458.jsonl
5525,True,psychedelic_study_100_20240411.jsonl
1981,True,psychedelic_study_100_20240418.jsonl
7011,True,psychedelic_study_250_20240730_095458.jsonl
4924,False,
5511,False,
9495,True,psychedelic_study_250_20240423_113435.jsonl
7013,True,psychedelic_study_250_20240730_095458.jsonl
9331,False,
4370,True,psychedelic_study_250_20240523_195806.jsonl
1820,False,
5328,True,psychedelic_study_250_20240730_095458.jsonl
6330,True,psychedelic_study_250_20240730_095458.jsonl
6731,False,
4220,False,
8179,False,
3592,True,psychedelic_study_250_20240730_095458.jsonl
73,False,
7956,False,
3111,False,
5121,False,
9567,False,
6385,False,
9574,False,
528,True,psychedelic_study_250_20240423_113436.jsonl
5081,True,psychedelic_study_250_20240523_195806.jsonl
2092,False,
8777,True,psychedelic_study_100_20240418.jsonl
5641,True,psychedelic_study_250_20240423_113437.jsonl
6180,False,
9508,False,
1649,True,psychedelic_study_250_20240423_113437.jsonl
9421,True,psychedelic_study_250_20240423_113436.jsonl
8497,False,
7240,True,psychedelic_study_250_20240730_095458.jsonl
9629,False,
5700,False,
4236,True,psychedelic_study_250_20240423_113435.jsonl
9466,False,
1439,True,psychedelic_study_250_20240423_113437.jsonl
1429,False,
9532,False,
7223,False,
4008,False,
1433,False,
8990,False,
2416,False,
6490,False,
8635,True,psychedelic_study_40_20240620_145100.jsonl
1729,False,
659,False,
8350,False,
6507,True,psychedelic_study_250_20240730_095458.jsonl
5686,False,
1703,False,
4988,True,psychedelic_study_250_20240423_113437.jsonl
7225,False,
9577,True,psychedelic_study_40_20240620_145100.jsonl
5040,True,psychedelic_study_250_20240523_195806.jsonl
8122,False,
1314,True,psychedelic_study_250_20240423_113435.jsonl
4754,False,
1891,True,psychedelic_study_100_20240411.jsonl
3850,False,
9590,True,psychedelic_study_250_20240523_195806.jsonl
5025,True,psychedelic_study_100_20240411.jsonl
3715,False,
5644,True,psychedelic_study_250_20240423_113437.jsonl
7414,True,psychedelic_study_250_20240423_113437.jsonl
7807,False,
2250,True,psychedelic_study_250_20240423_113437.jsonl
2675,True,psychedelic_study_40_20240523_195805.jsonl
7594,False,
1961,True,psychedelic_study_50_20240418.jsonl
5997,True,psychedelic_study_250_20240423_113437.jsonl
486,True,psychedelic_study_250_20240730_095458.jsonl
8613,True,psychedelic_study_100_20240418.jsonl
525,False,
9563,False,
8487,False,
6061,False,
1445,False,
9007,True,psychedelic_study_100_20240411.jsonl
5684,True,psychedelic_study_250_20240423_113437.jsonl
259,False,
7990,False,
4006,True,psychedelic_study_250_20240423_113435.jsonl
337,False,
5364,False,
6837,True,psychedelic_study_250_20240423_113435.jsonl
5099,False,
4792,False,
7777,False,
6450,True,psychedelic_study_50_20240418.jsonl
8636,True,psychedelic_study_100_20240418.jsonl
1730,True,psychedelic_study_250_20240523_195806.jsonl
5690,False,
3837,True,psychedelic_study_250_20240423_113435.jsonl
6325,True,psychedelic_study_250_20240423_113437.jsonl
221,True,psychedelic_study_250_20240730_095458.jsonl
3825,False,
8752,True,psychedelic_study_250_20240423_113437.jsonl
4914,False,
227,True,psychedelic_study_250_20240730_095458.jsonl
3927,True,psychedelic_study_250_20240730_095458.jsonl
6258,True,psychedelic_study_250_20240423_113437.jsonl
6608,False,
8218,True,psychedelic_study_250_20240523_195806.jsonl
6245,False,
8077,False,
6171,True,psychedelic_study_95_20240423_113434.jsonl
1450,False,
1657,False,
5543,True,psychedelic_study_250_20240423_113435.jsonl
7621,True,psychedelic_study_100_20240411.jsonl
2431,True,psychedelic_study_250_20240423_113437.jsonl
4592,False,
3237,True,psychedelic_study_250_20240423_113437.jsonl
2818,False,
6345,True,psychedelic_study_100_20240418.jsonl
7021,False,
3876,True,psychedelic_study_250_20240423_113435.jsonl
7803,False,
1364,True,psychedelic_study_50_20240418.jsonl
3728,True,psychedelic_study_250_20240423_113437.jsonl
3796,False,
7574,False,
4129,True,psychedelic_study_250_20240423_113437.jsonl
1262,False,
6062,False,
3449,True,psychedelic_study_250_20240730_095458.jsonl
6274,False,
5139,True,psychedelic_study_100_20240418.jsonl
6173,True,psychedelic_study_250_20240423_113437.jsonl
8307,True,psychedelic_study_250_20240423_113437.jsonl
7295,False,
8976,False,
6870,True,psychedelic_study_250_20240730_095458.jsonl
3492,True,psychedelic_study_50_20240418.jsonl
6468,False,
2424,False,
3977,True,psychedelic_study_100_20240411.jsonl
3071,True,psychedelic_study_250_20240523_195806.jsonl
148,True,psychedelic_study_250_20240423_113436.jsonl
578,False,
7399,False,
7405,True,psychedelic_study_250_20240523_195806.jsonl
531,True,psychedelic_study_100_20240411.jsonl
220,True,psychedelic_study_250_20240423_113435.jsonl
154,True,psychedelic_study_250_20240423_113435.jsonl
7597,True,psychedelic_study_250_20240523_195806.jsonl
8731,False,
